,WV,FL,IL,MN,MD,RI,ID,NH,NC,VT,CT,DE,NM,CA,NJ,WI,OR,NE,PA,WA,LA,GA,AL,UT,OH,TX,CO,SC,OK,TN,WY,HI,ND,KY,ME,NY,NV,AK,MI,AR,MS,MO,MT,KS,IN,SD,MA,VA,DC,IA,AZ
2010-11-01,1.432420933200973,0.7136759911000379,0.8786056832009281,0.9360374414976613,0.9242291450880513,0.762029174831258,0.19864260883959428,0.3062046736502788,1.02321716096192,1.114864864864873,0.4946209966613102,0.7527926177756106,-0.36155092881187123,0.5810893319577959,-0.6121601992114534,1.0216501309334935,1.0710930159724352,0.29661016949151797,1.2408458522086274,0.6575923634435155,-0.02647183396865538,0.6364462917261893,0.4032044140272584,1.1479591836734748,1.067779019639148,1.9688381123349918,0.5006991745229783,1.3048569676016308,1.0473235065942665,1.0326295585412648,1.2398157987956182,1.5395141977420534,3.9880629408572954,0.9810072434837114,0.06745362563236323,1.1935932819097328,-0.773402080184904,2.3705552089831494,1.505796535104853,0.7092198581560405,0.5432280637142073,-0.026189763543860156,0.02339181286550307,0.15053439710974725,1.155757182976891,0.9466865969108174,1.3218894875328902,0.9699641774593593,1.7758204290382107,0.4703476482617708,0.03349803199061974
2010-12-01,0.9478002546329023,0.9831283396210422,1.0914174089141415,0.8595770576601325,1.1890037106491613,0.565586251903416,0.18230029830959005,0.33805537669027164,1.1807542262678883,1.0152284263959421,0.6683995544003007,1.4878048780487818,-0.08737985270254045,0.8280845799122583,-0.5836424476667323,0.8888069334316739,1.03422339225272,0.8300521443013631,1.3921737260804035,0.8494973807164019,0.6059961726557539,0.7174794634501325,0.4035683942225976,1.4645776566757363,1.2565173095747229,2.176946420381931,0.8858356684443569,1.8333240176625187,1.4120085497765444,1.343496169688585,1.4209591474245054,1.095515234508726,4.36432637571158,1.4521754044937385,0.11804384485667452,1.2349610757254048,-0.8076684121771649,2.4032459425717967,1.458371311752904,0.9181463837158788,0.8571428571428452,-0.022466020144529253,0.16393442622950616,0.7324624329834606,1.3332852870166834,1.0494752623688042,1.2411680110048229,1.1367085115188358,1.8171493469619548,0.7922956082234922,0.5035035455041248
2011-01-01,0.9642654566080378,1.1973865006589923,1.1624366391431273,1.33302864107252,1.1890511531402304,0.39104931566369405,1.0689827960581155,0.5161290322580614,1.0640235177814317,1.0807159743329908,1.5927545284197375,1.7608217168011864,-0.23744063984004748,1.0720616787191606,-0.5226616740775403,1.1807682373344175,1.4735390017557082,0.7672634271099765,1.5524721236241046,1.0901883052527372,0.9854053478214553,0.33863867253640656,0.22321428571427937,1.505998468476144,1.1865116557321365,2.0904499138711286,1.4774529798323055,1.2553001562151334,1.3544164344501342,1.3593426004147258,1.312522170982633,0.374404356705238,4.607046070460696,1.3050944476244997,-0.11790466565606561,1.8321923860918243,0.1518942101501164,2.4595267745952887,1.8675765784538445,1.0678937315506065,0.627017058552326,0.29665790461885777,0.07015902712814714,1.1338725527250793,1.4705882352941124,1.2540757461750651,0.821508588498876,1.6530296329057892,2.3100907029478313,0.8267286143755159,0.47816786208632056
2011-02-01,1.5613910574875822,1.1413508321765686,1.1096792668957578,1.5438569740403363,2.7198512770772565,0.500108719286807,0.73260073260073,0.7105943152454719,1.7015843235355543,1.2178619756427533,1.7480334623548588,2.881063777394721,-0.07495315427857863,1.2852401722108997,-0.09130752373995854,1.1917060212514707,1.562107904642418,0.6704267319357138,1.8088412279283705,1.2583743929672764,1.2472017908538469,1.2985319809131424,0.532282961622399,1.8829343103007545,1.4071575417656357,2.0917856065691742,1.103423325645525,1.6164994425863943,0.8881109814598664,1.780016147014729,1.3465627214741316,1.36705399863295,4.617877396705361,2.005977698586059,0.35431078117089676,1.8256342606770115,0.3489932885906155,2.3067331670822977,1.9942648592283563,0.8955742978871584,0.5717974730240716,0.16888088268407486,0.37532254281023025,0.855024213075084,1.5963757954913005,1.3537227375282068,1.0754364089775592,2.3068371317398473,2.965074839629356,0.8671901672925975,0.7011209538603458
2011-03-01,0.8879492600422756,1.1460434880071535,1.270534340216889,1.5804707136872542,1.4633173843699998,0.49934867564045415,0.4485049833887089,0.48270313757039496,1.5412205010916002,1.1129848229342265,1.5339527343019244,2.001953125,-0.07487832272555783,1.2623807712357493,-0.14859228362877897,1.1977151280633924,1.534991541883346,0.8405149483987628,1.558892488321728,1.0863795604939996,0.9501061571125291,1.285520974289578,0.38778220451527456,1.8705892356092102,1.4013475262129482,2.1654803235128695,1.2514117912807654,1.6873642590633064,1.3703057333074753,1.8082696663723308,1.4508138711960328,1.434426229508201,4.704301075268824,1.6702894405674407,0.1347028119212057,1.6733844906400952,0.519992827685134,2.211149174711924,2.399707861651623,0.7183659338757087,0.5796834744203228,0.36386825718357496,0.3505491937368488,0.8468809073723937,1.6503426254798503,1.1755877938969483,1.1159253140488268,1.8741189153329563,2.392073602264677,0.7903522518225792,0.7132368365848629
2011-04-01,1.3104128505001977,1.2852752165409376,1.2910022677356636,1.4568079213930663,0.9113603043150897,0.890723441233976,0.7791777188328908,0.7882882882882747,1.3758615328807622,0.13377926421402897,1.5810031620063336,1.9655423440912312,-0.18679950186799577,0.7816709704056679,-0.405089587120222,0.8996768507637976,1.2742036227358033,0.9117896522476521,1.3590882337203736,1.2360502895889303,0.9812761894658628,1.4164305949008416,0.15373197625105917,1.9508057675996504,1.3136191100777017,2.3101192319603614,1.6023470999774414,1.4219320570985738,1.5468901063486973,1.6701700745270331,1.0552233556102797,1.005281990117557,4.156674660271764,1.298183681603371,-0.03366436626831559,1.6430084373866505,0.4469473496022225,1.89147286821707,2.2875986705442664,1.2170910660336487,0.10990017400858143,0.5286046337257266,0.5146198830409343,0.9029345372460584,1.537416425328031,0.9215442092154413,1.1229663732230222,1.3216101112790257,1.9668446192750766,0.8696833808941484,0.8004358394099631
2011-05-01,-0.5394190871369275,0.5859971672175002,0.8827507652879429,1.6605375895666796,0.48988621997472226,0.47639670853183436,0.330196466897803,0.12820512820512775,0.9205538794770707,0.8721905400872032,0.7707485509927281,0.7248127567045071,-0.48411122144984553,0.5094599027140934,-0.7383419689119153,0.8845659754083357,0.7713841368584884,0.6243386243386162,0.9555271383915986,0.9256652118823094,0.5069976234486351,0.8840178871455606,-0.532139093782924,1.606086221470826,1.0000000000000009,1.8096979026361426,1.2087171422152432,0.7253544345532603,1.0196229318968797,1.196308533667545,0.9110021023125414,0.6800408024481452,4.416068103218951,0.6515580736544013,-0.7377598926894713,1.0769230769230642,0.19602601799875163,1.4219474497681572,1.9975160422272875,-0.17985611510790145,-0.4100601421541783,0.3594967046135267,0.13963230160578544,0.5324733763311773,1.3595273684959608,1.0204081632652962,0.6718474256168783,0.6475586764665753,1.3867488443759513,0.7198641765704616,0.5669265079828234
2011-06-01,0.16783216783218258,0.6691242957501675,1.0083913841329784,1.7217839805825141,0.4897894695264027,0.694143167028205,1.0793756227167162,0.43450273575798004,1.2081472493997936,0.8736559139784772,0.9094846253789646,0.4826254826254761,-0.6437236939836555,0.6065010201514731,-0.6535439197074666,0.8369429557301356,0.676850471932422,0.5488126649076497,1.086377676003858,0.9863322530646812,-0.08421939151489477,0.905469032959072,-0.643358118441173,1.809113196381773,0.9327617686750722,2.0243810916648286,1.3360924917899863,1.025132275132279,0.9153171605965627,1.3436869551977537,1.263157894736855,0.8523695874531168,4.906666666666659,0.826633450345371,0.05065856129684576,1.2678621462594686,0.23201856148493682,1.4149492463857216,2.073476563509913,-0.9540034071550241,-0.49140049140049546,0.40145574606984535,0.5373831775701055,-0.18709773985929878,1.3063963449457372,1.1913626209977712,0.923507462686568,0.6366294161042507,1.425178147268391,0.9050697516161943,0.5105670642393756
2011-07-01,0.33514872224549297,0.984646194926575,1.6403706486351144,1.0963997116734348,1.0837321520388965,0.6274340112505383,1.3587406793703405,0.33767486734201935,1.2699068218774867,0.2336448598130758,0.9989517173336626,0.09606147934679843,-0.14892032762471308,1.0617895738842975,-0.04160707320244317,1.2030957708249135,1.2529609774342365,0.5800464037122977,1.0323566516817984,1.5206040079029037,0.9578239932264365,0.9686418349950987,-0.26369917198459936,2.2034613761080513,1.753967307003923,2.4798882412447654,1.4697289765832178,1.0007147962830532,1.3907581875280517,1.8503712164477326,2.1164021164021163,1.2056376294786952,5.582137161084533,1.2334451202182795,0.6245779878460533,1.731996353691878,0.5980540926537659,1.040391676866581,2.2122640294625073,0.26522929500343295,-0.18226556092226787,0.649326277070883,0.2567693744164323,0.5912288579553948,1.324997335796252,0.9176587301587213,1.4533258803800964,0.7835535655782433,1.4196242171190088,1.2810902896081666,0.7597699701968663
2011-08-01,0.6992029086841045,1.016435384743719,1.3963097527961654,1.9856758497859062,0.7474491813651785,0.10789814415193,1.507371210866304,0.3540392661731673,1.393980071247869,1.1055276381909618,0.7083897991868815,-0.24003840614498229,-0.17454182770227922,1.198661308165172,-0.02865478795457399,1.0116560369474614,1.0131775236200902,0.45310853530031725,0.8317667506118509,1.6729608583630373,0.9789913742922263,1.1197889727940336,-0.042281063368743155,2.448910656983627,1.9863068227051972,2.489969885603771,1.7848311828440266,1.0115448048378273,1.283944276818394,2.0259720476788923,2.3182297154900056,1.2429763323684728,5.9665871121718395,1.7746430805983815,0.8632362897765811,1.906012261308887,0.723731236597569,1.1649294911097563,2.670630816959685,0.2222792168932175,-0.07317296259031769,-0.06339262408173729,0.7229477611940149,0.6882106523040221,1.406690706558611,0.8669804310131202,1.284836447147919,0.880238375112774,2.5963030901650974,1.5271338969184756,1.5419520188227454
2011-09-01,1.6409537166900412,1.5627613896169068,1.4708501014993214,2.6301806588735266,0.9973483199430255,0.4108108108108022,1.9770726034225028,0.692320077282238,1.6135705419942026,1.070950468540821,0.9863756858393469,0.11996161228406965,0.5397941250313787,1.4625740743335003,0.5043510073954094,1.2251036202912235,1.3952908932353125,0.9822560202788377,1.1170307227845733,1.740696278511411,1.2180913038873031,1.387630413959151,0.4184987021242703,2.7022462421888216,1.732314713761296,2.6634475726941442,2.378485517365636,1.2895403945773154,2.380492826352709,2.12895608790038,1.9923103809856624,1.6856802315682096,6.633192389006348,1.650034021320046,0.6238408362839287,2.1672153040544595,1.5012585400934642,1.6523867809057347,2.6680071146856443,0.609651382448928,0.10063123227519455,0.554286356316247,1.2380284980144651,1.0767261501393177,2.204673765454168,1.314484126984139,1.7052337319459543,1.6308660555479415,2.323303009097266,1.9519519519519468,2.119947738862904
2011-10-01,1.4255765199161496,1.161919040479753,1.0682661082817235,1.7661043812974064,0.8716917130122681,0.6714316655837216,1.3531353135313617,0.44943820224718767,1.0674417408302883,0.36544850498339,0.5285802089735725,0.0,-0.23758909591097277,1.125429972858516,0.31549031366515656,0.6906632559839254,0.8242439266237023,0.9705665154552179,0.8213843158080936,1.1943234508922318,1.1536833192210105,0.9317090796469252,-0.1425178147268391,2.4497011532957247,1.3402387918083347,2.104789616754088,1.881032547699224,1.028150428854202,1.6379806769466931,1.9543850328260781,1.709103592605521,1.3733468972533025,6.043956043956045,1.1971990060989368,0.35359488129314,1.70104536120963,1.2814768348418326,1.588271227855853,2.426810477657937,1.0392510521343379,-0.12772557248424965,0.2319144160993325,1.2374503852439878,0.70380353399222,1.863906377832314,1.1863568956994364,1.2370496366166606,1.2335234560489017,1.5494137353433857,1.3171294724692695,1.5964802011313672
2011-11-01,1.6918344519015527,1.343596726459273,1.0891352549889044,1.7529309759867218,0.8328728191363322,0.5185825410544354,1.7842392202213953,0.8354755784061751,1.1799485861182513,0.9355162044771159,0.6459948320413522,0.19281754639672855,-0.2002002002002068,1.2810583383919827,0.4958763962835455,0.6133625410733812,0.9791769955379337,1.2674271229404344,0.8772240104701012,1.3838642829545833,1.2445056399936538,1.0531750129065598,0.04755614266842567,2.412778478352262,1.510693339125968,2.2446538774338665,2.073608617594247,1.1779600374304922,1.6506717850287789,2.218929290626548,2.2743177046886,0.8760107816711438,6.574484737803288,1.406382377859372,0.5561172901921152,1.7552856709946774,1.227378605984586,1.279707495429605,2.5177732720786272,0.9962212298179285,0.20146520146520075,0.39294936566744987,1.6604303086997119,1.11979558094093,1.8544224951058785,1.0612043435340501,1.2459036666048418,1.3427214671688281,1.3958682300390768,1.404437207408904,1.6785265801590565
2011-12-01,2.1860986547085126,1.4721404366424107,1.1062260672245028,1.9911003846443842,0.9305626749733786,0.6489292667099189,2.2001654259718784,0.5615273544039789,1.344334772774003,1.5745393634840843,0.786917496618722,0.09613073780341264,-0.2623688155922066,1.330925721934828,0.5609768825340478,0.9029097821318999,1.1911408896333464,1.2875989445910285,0.8393857463464549,1.2986101361785796,1.1095846982986268,0.9911212058641317,0.08462026655384758,2.6686807653575118,1.5703914141414144,2.2613977118628004,2.0965863273900265,1.1087326417476229,1.6542121734687276,2.29810833396642,2.521891418563915,1.591601760921102,7.1168831168831215,1.1552550014088503,0.3368704733030192,1.9026646626352894,1.145311381531866,1.127704967997567,2.525732179984086,0.8926272422968173,-0.009138261902574829,0.5954833152316485,1.870469955576337,0.7946026986506594,2.0945201095266874,1.6320474777448135,1.2784485686934355,1.2576042774913532,1.5337423312883347,1.3823947956901783,1.5446916878887773
2012-01-01,2.528089887640439,1.5268233207714532,1.2995750708215237,1.650003758550711,1.2854889589905216,0.9954555291062483,1.652619401751787,0.9467265725288776,1.9614909390444746,1.3364517206815973,0.9775591761451041,0.09613073780341264,-0.27558561944130977,1.6174832962138064,1.0612714345462182,0.4777360417198562,0.9886918371130093,1.787225042301177,0.8085016240644061,1.1274509803921529,1.1709478348014057,1.8588229185596772,0.684059815462934,2.9421626152556613,1.81112293563519,2.5042659269215672,1.978473493814481,2.0111300898121076,2.129156010230182,2.3223215638733308,2.485994397759095,0.2882332994235348,8.290155440414516,1.8646174709006758,0.47217537942663146,1.525004049707257,1.1508609153358718,1.1242783348526242,2.510930987752169,1.0480199295593184,0.6597635847154892,0.7787637126062341,2.126665108670256,1.2033784288810745,2.1650543921193366,1.8330443398563379,1.6450617283950697,1.267199651927986,0.9835157223992308,1.565358812766826,1.86182425380923
