,WV,FL,IL,MN,MD,RI,ID,NH,NC,VT,CT,DE,NM,CA,NJ,WI,OR,NE,PA,WA,LA,GA,AL,UT,OH,TX,CO,SC,OK,TN,WY,HI,ND,KY,ME,NY,NV,AK,MI,AR,MS,MO,MT,KS,IN,SD,MA,VA,DC,IA,AZ
2017-07-01,708.9,8600.2,6053.7,2938.4,2730.0,497.7,714.7,674.3,4432.9,314.9,1696.8,455.6,829.0,16842.6,4115.5,2953.7,1892.8,1016.9,5943.1,3327.2,1974.3,4463.5,2018.8,1469.2,5521.6,12230.3,2661.2,2100.3,1667.5,3025.2,284.2,654.9,433.3,1916.6,623.7,9564.2,1339.5,329.3,4369.2,1250.1,1152.1,2880.0,472.9,1402.6,3107.8,433.1,3621.7,3962.7,783.7,1571.7,2779.1
2017-08-01,708.3,8610.0,6068.4,2938.6,2732.3,499.2,717.3,674.4,4437.7,315.5,1697.0,455.9,829.1,16862.3,4121.4,2953.5,1894.6,1017.6,5947.4,3327.2,1974.1,4473.8,2021.1,1472.4,5531.6,12247.0,2667.3,2097.7,1668.3,3028.3,284.6,651.8,432.6,1914.8,623.7,9578.6,1341.4,330.0,4378.9,1251.3,1152.1,2881.6,473.7,1400.4,3106.5,434.1,3624.0,3963.3,783.9,1572.2,2784.1
2017-09-01,710.1,8452.7,6073.3,2946.0,2735.5,498.1,719.7,673.7,4447.0,315.3,1696.6,457.7,831.3,16909.3,4130.7,2957.4,1897.1,1018.6,5962.0,3333.7,1977.1,4466.7,2022.8,1477.1,5532.1,12253.1,2675.3,2097.2,1670.2,3034.8,284.8,657.2,431.5,1923.0,625.2,9590.6,1346.3,329.6,4384.7,1254.0,1152.2,2885.5,474.2,1407.2,3118.2,434.4,3624.7,3969.2,783.7,1574.4,2795.2
2017-10-01,711.4,8633.0,6069.7,2942.9,2738.4,497.6,720.0,674.5,4449.8,315.1,1694.8,455.9,828.6,16933.1,4131.0,2958.1,1896.5,1020.4,5960.8,3340.6,1974.0,4490.2,2026.8,1481.3,5537.6,12294.0,2679.7,2108.2,1668.5,3037.4,283.4,656.7,432.4,1926.8,624.1,9598.8,1348.2,327.7,4382.9,1254.7,1152.3,2877.2,473.7,1406.3,3115.0,435.2,3626.1,3971.5,787.1,1573.9,2798.3
2017-11-01,710.7,8650.6,6073.8,2947.5,2741.5,498.6,721.6,674.6,4449.2,315.7,1695.0,457.2,830.3,16959.9,4132.3,2959.6,1899.1,1020.1,5966.8,3346.3,1974.5,4492.6,2023.9,1486.4,5538.8,12313.5,2679.9,2111.4,1669.3,3040.0,283.4,655.1,432.2,1925.4,626.1,9608.9,1351.9,327.7,4389.7,1256.4,1153.1,2883.0,473.8,1409.8,3118.0,434.5,3631.4,3969.3,786.8,1575.2,2801.7
2017-12-01,711.0,8672.0,6083.6,2949.4,2737.9,499.0,724.0,675.7,4455.0,316.5,1694.5,458.3,832.9,17009.5,4138.3,2961.3,1903.1,1022.4,5975.8,3357.5,1977.7,4497.0,2025.0,1490.7,5539.8,12341.9,2692.0,2114.2,1672.4,3044.4,283.6,657.4,432.9,1924.1,627.5,9622.4,1358.4,327.3,4391.8,1256.8,1152.2,2886.3,474.5,1410.9,3122.4,435.3,3636.0,3982.0,788.4,1578.4,2809.6
2018-01-01,713.8,8688.8,6073.6,2957.1,2739.6,497.4,727.0,675.4,4467.2,314.0,1696.2,458.7,834.2,17042.8,4130.2,2971.0,1908.5,1020.9,5975.3,3372.2,1978.7,4498.7,2028.4,1494.9,5538.9,12356.5,2698.1,2134.9,1679.1,3043.8,284.2,656.1,434.1,1921.0,626.7,9611.6,1359.9,326.4,4402.7,1257.9,1150.4,2881.5,476.0,1410.5,3121.2,435.9,3635.5,3991.0,789.4,1578.3,2817.2
2018-02-01,714.2,8710.3,6089.6,2959.3,2748.6,499.4,730.4,677.5,4477.6,315.7,1697.9,460.4,835.6,17082.8,4141.7,2978.0,1912.7,1021.8,5988.2,3382.2,1978.5,4508.4,2031.6,1501.6,5551.9,12395.0,2704.7,2141.9,1679.9,3052.4,283.6,657.0,434.3,1925.9,628.1,9643.5,1367.8,327.3,4413.0,1260.8,1149.8,2886.4,475.6,1413.0,3125.0,436.5,3649.0,3995.5,791.0,1580.5,2828.9
2018-03-01,715.0,8735.2,6105.9,2958.4,2752.3,499.1,731.4,677.0,4490.6,315.8,1696.5,460.6,836.9,17090.4,4138.4,2979.1,1916.8,1023.0,5989.7,3388.6,1991.9,4523.5,2035.9,1503.5,5556.6,12439.8,2713.4,2144.8,1685.6,3058.4,284.4,658.3,435.5,1926.1,627.7,9652.1,1371.5,327.7,4425.1,1262.1,1153.2,2890.8,476.6,1413.7,3132.8,436.8,3647.6,4000.9,792.2,1580.1,2839.5
2018-04-01,716.3,8749.8,6084.8,2949.7,2751.1,499.2,733.5,676.4,4496.9,315.1,1693.8,461.1,838.9,17102.5,4141.7,2973.0,1915.7,1021.9,5997.4,3385.9,1993.0,4522.9,2039.1,1503.6,5549.7,12449.8,2717.5,2151.9,1680.2,3061.1,285.0,657.0,433.0,1930.5,628.6,9650.4,1373.2,327.0,4413.4,1262.8,1154.2,2885.0,476.0,1412.4,3132.7,435.2,3649.1,4004.6,793.2,1579.0,2838.8
2018-05-01,718.7,8762.8,6094.6,2960.0,2754.5,500.7,736.0,677.4,4507.3,315.3,1698.3,462.9,838.7,17125.0,4147.6,2978.5,1920.3,1025.3,6003.0,3394.1,1991.2,4535.1,2040.5,1507.9,5555.4,12488.6,2721.8,2155.1,1686.3,3068.2,285.5,656.8,436.3,1931.6,629.2,9667.7,1378.0,327.6,4422.6,1265.0,1154.8,2887.8,478.2,1413.2,3136.9,437.8,3653.4,4010.5,794.2,1586.3,2847.4
2018-06-01,722.0,8784.8,6104.7,2965.3,2758.8,500.6,739.4,678.6,4516.0,315.7,1702.4,462.5,843.8,17169.5,4152.4,2982.2,1923.8,1025.8,6012.0,3399.8,1994.5,4544.9,2048.4,1514.4,5567.5,12526.1,2727.5,2160.6,1691.6,3069.3,285.4,658.5,437.3,1936.1,632.4,9696.6,1382.2,328.6,4434.0,1264.9,1155.1,2897.1,479.1,1415.0,3145.3,437.6,3656.0,4017.9,793.9,1586.8,2852.9
2018-07-01,723.4,8792.5,6109.0,2967.0,2759.5,500.8,740.3,678.0,4518.1,317.5,1700.4,461.1,841.7,17161.8,4151.9,2980.6,1919.9,1026.2,6012.2,3398.6,1990.5,4552.4,2048.1,1516.8,5565.3,12547.7,2731.1,2156.9,1691.6,3075.7,286.6,656.5,437.1,1930.8,628.3,9691.1,1385.6,327.5,4425.8,1269.3,1152.6,2895.4,479.1,1415.5,3139.9,437.8,3653.6,4021.5,792.9,1584.7,2859.0
2018-08-01,723.8,8824.1,6111.8,2967.7,2762.6,501.4,742.4,677.8,4525.1,317.1,1700.8,461.0,843.2,17199.7,4152.5,2985.7,1923.5,1025.7,6017.3,3404.3,1992.0,4561.0,2051.0,1521.4,5570.4,12579.6,2736.3,2159.3,1694.9,3083.7,286.6,659.4,436.8,1927.6,628.0,9699.7,1392.0,327.7,4429.8,1271.2,1154.6,2897.2,479.5,1420.7,3148.1,438.6,3655.3,4017.8,793.2,1584.2,2866.0
2018-09-01,724.0,8846.6,6116.2,2969.2,2759.6,502.3,742.0,677.6,4509.0,316.2,1700.5,461.6,844.0,17231.4,4154.7,2983.1,1930.7,1025.9,6029.1,3411.2,1994.6,4575.1,2054.0,1527.2,5573.9,12592.1,2734.3,2153.2,1694.1,3089.2,286.5,658.2,437.2,1934.0,630.2,9700.3,1395.1,327.9,4427.5,1273.6,1155.3,2899.9,480.1,1420.5,3149.7,439.0,3662.3,4015.2,792.9,1586.2,2878.3
2018-10-01,725.4,8852.6,6109.9,2967.7,2761.8,501.8,745.5,679.4,4537.2,316.5,1700.7,463.1,842.9,17261.3,4165.1,2983.7,1932.2,1023.7,6035.8,3421.3,1997.7,4570.3,2056.9,1529.0,5576.1,12614.2,2741.2,2163.7,1696.3,3091.9,287.3,659.4,437.9,1932.8,632.6,9730.0,1397.8,328.7,4440.9,1272.8,1155.4,2898.3,480.5,1417.3,3149.0,438.9,3665.0,4020.9,793.8,1584.0,2881.7
2018-11-01,723.1,8864.3,6115.6,2973.2,2767.9,501.6,746.7,680.3,4539.3,316.8,1699.4,462.5,845.0,17275.8,4173.8,2989.2,1935.7,1024.8,6035.8,3425.6,1994.9,4577.4,2058.9,1533.2,5573.8,12632.8,2748.8,2167.7,1697.3,3097.9,288.0,660.7,438.8,1936.7,632.8,9736.3,1400.3,328.1,4442.4,1273.2,1156.4,2898.1,481.9,1419.4,3145.2,438.8,3668.2,4027.2,793.6,1586.3,2889.8
2018-12-01,720.4,8870.7,6111.5,2973.4,2764.2,502.1,748.8,680.6,4533.6,316.8,1702.4,464.1,845.7,17321.2,4171.3,2987.7,1938.0,1023.0,6036.2,3427.2,1993.2,4578.9,2059.8,1536.0,5573.8,12658.6,2752.5,2165.9,1698.2,3097.4,288.3,660.0,439.8,1932.2,633.3,9744.3,1400.9,327.4,4439.6,1275.5,1154.1,2898.0,482.2,1420.3,3145.1,439.4,3677.8,4026.9,794.0,1586.0,2895.6
2019-01-01,718.0,8894.8,6112.8,2973.7,2770.7,504.2,750.6,681.9,4572.7,316.3,1696.5,464.9,847.9,17324.6,4175.9,2989.2,1944.4,1028.2,6045.0,3442.4,1996.2,4603.1,2066.5,1539.9,5584.1,12683.4,2760.3,2169.5,1701.2,3109.9,289.1,656.9,439.9,1938.9,633.8,9758.2,1407.0,328.1,4438.6,1279.2,1158.9,2906.1,482.2,1419.1,3164.8,440.2,3683.3,4035.3,793.2,1588.3,2907.1
2019-02-01,716.9,8916.3,6110.6,2972.3,2771.2,503.8,751.7,683.3,4572.7,316.8,1696.7,465.1,850.3,17334.1,4177.4,2983.3,1938.7,1024.6,6043.4,3422.9,1998.4,4609.2,2067.5,1542.0,5582.5,12716.4,2768.1,2171.9,1704.4,3112.7,290.2,658.9,439.7,1937.1,634.0,9764.0,1410.6,328.4,4441.0,1280.2,1157.9,2904.2,480.8,1419.7,3165.3,439.2,3690.7,4039.6,796.6,1583.2,2912.7
2019-03-01,716.3,8928.6,6113.3,2975.4,2776.3,502.9,752.4,684.1,4583.0,318.8,1696.4,467.2,851.1,17356.5,4182.8,2988.0,1942.0,1021.8,6052.0,3444.5,1996.4,4613.3,2070.4,1545.7,5587.8,12728.6,2767.3,2177.3,1705.4,3117.4,290.0,658.3,440.0,1938.2,634.5,9779.4,1414.0,329.1,4445.2,1279.6,1158.2,2906.8,480.1,1419.2,3162.3,438.7,3695.3,4046.6,798.1,1583.1,2922.2
2019-04-01,718.6,8937.4,6127.4,2981.6,2773.4,503.2,755.5,682.7,4581.8,316.6,1697.8,466.5,850.1,17359.1,4186.1,2989.3,1947.9,1025.3,6058.8,3457.0,1998.2,4615.4,2075.8,1550.4,5591.5,12755.5,2774.6,2185.9,1706.8,3121.6,289.8,657.4,440.9,1940.6,634.4,9791.2,1415.7,329.0,4444.0,1280.4,1157.6,2912.9,482.4,1426.5,3155.6,438.7,3710.1,4050.1,797.3,1587.0,2925.8
2019-05-01,717.7,8944.3,6131.5,2985.0,2775.2,503.3,758.3,684.1,4588.1,316.3,1696.5,465.9,851.9,17384.9,4183.6,2988.2,1950.2,1026.4,6060.6,3464.9,1995.3,4623.4,2077.3,1555.0,5593.2,12786.0,2785.5,2189.5,1705.1,3125.1,290.6,658.2,442.0,1944.5,636.7,9791.4,1419.4,330.0,4444.9,1279.6,1159.5,2910.9,484.2,1423.3,3147.9,439.8,3713.7,4053.1,796.4,1587.7,2931.0
2019-06-01,716.6,8951.7,6133.5,2985.8,2782.2,502.5,759.0,684.2,4595.6,317.2,1694.7,466.4,853.9,17419.2,4189.4,2991.6,1951.9,1025.8,6060.0,3469.7,1994.1,4629.1,2078.3,1554.2,5596.1,12811.8,2787.9,2192.3,1702.8,3120.3,290.7,656.5,441.5,1943.5,637.7,9799.2,1418.7,332.2,4442.5,1278.6,1159.2,2911.2,483.1,1422.7,3158.4,440.1,3717.7,4062.3,797.3,1586.9,2931.9
2019-07-01,716.6,8969.7,6132.9,2986.8,2770.9,504.0,760.0,683.3,4596.1,315.5,1695.9,467.3,857.0,17430.6,4192.9,2987.9,1956.1,1026.7,6067.6,3475.8,1986.7,4633.4,2080.3,1558.8,5597.8,12835.0,2799.0,2194.1,1707.1,3130.1,291.1,657.4,441.2,1950.0,634.3,9785.2,1421.6,331.2,4439.2,1281.1,1158.8,2912.6,485.7,1420.7,3149.4,440.6,3713.2,4061.6,797.1,1588.1,2936.3
2019-08-01,717.0,8995.9,6131.7,2990.6,2772.5,504.5,763.6,684.5,4602.1,315.6,1693.6,468.1,858.3,17466.1,4190.0,2983.3,1960.1,1028.2,6082.6,3478.2,1993.2,4642.3,2083.6,1562.7,5600.9,12862.1,2805.4,2197.8,1706.1,3138.6,291.7,656.7,442.0,1948.7,637.1,9785.9,1425.1,330.9,4447.7,1282.2,1159.5,2913.2,486.3,1427.9,3162.0,441.0,3714.8,4062.9,797.0,1588.2,2958.6
2019-09-01,715.5,8989.5,6129.7,2987.2,2772.4,504.3,762.8,684.4,4613.9,315.8,1695.6,467.0,858.1,17474.1,4190.6,2981.6,1961.6,1027.6,6079.9,3480.1,1994.5,4649.5,2082.8,1566.5,5597.9,12878.7,2803.9,2200.6,1707.5,3142.4,291.1,662.2,440.9,1950.9,638.3,9804.6,1425.7,332.1,4449.4,1282.5,1158.7,2922.0,486.4,1425.5,3162.6,440.8,3718.4,4063.5,797.5,1587.6,2960.5
2019-10-01,713.9,9028.2,6128.9,2989.4,2779.2,504.6,766.7,685.4,4617.2,315.5,1696.8,466.8,859.3,17497.8,4192.1,2990.3,1964.7,1028.9,6079.1,3485.2,1991.1,4649.0,2080.2,1569.3,5597.8,12881.6,2804.6,2196.8,1705.9,3131.8,292.0,660.8,441.7,1945.9,637.6,9793.9,1426.4,330.7,4424.9,1285.2,1155.8,2923.7,488.1,1425.1,3159.9,441.9,3718.7,4076.4,798.4,1588.5,2964.4
2019-11-01,711.4,9047.6,6124.1,2986.6,2784.2,505.2,769.9,686.0,4623.2,315.9,1698.3,468.2,860.3,17558.3,4204.5,2991.0,1967.5,1030.0,6084.0,3490.6,1993.4,4655.0,2083.7,1572.8,5606.0,12916.3,2810.3,2198.0,1707.4,3145.9,290.6,660.6,441.0,1951.9,637.2,9810.4,1437.5,329.8,4449.0,1288.2,1156.6,2927.1,487.6,1427.1,3164.8,442.5,3723.9,4078.5,799.2,1587.6,2974.1
2019-12-01,711.6,9065.1,6128.7,2988.5,2783.3,505.2,771.6,687.8,4625.8,316.0,1693.6,468.1,861.7,17571.2,4201.4,2994.8,1969.2,1029.1,6084.5,3502.5,1988.9,4664.6,2084.2,1572.2,5607.9,12920.4,2811.5,2197.3,1705.7,3148.2,290.9,659.3,440.8,1950.8,637.4,9809.0,1440.2,328.3,4459.3,1290.0,1154.4,2930.4,487.3,1429.2,3168.3,441.8,3732.6,4079.3,799.9,1590.3,2987.4
2020-01-01,716.3,9076.1,6141.2,2992.6,2779.7,506.5,773.1,687.9,4641.9,316.2,1700.7,468.7,863.6,17658.2,4210.0,2992.7,1969.8,1032.4,6090.2,3503.0,1990.6,4672.8,2087.6,1571.0,5610.1,12947.5,2821.3,2196.5,1703.5,3156.3,291.0,663.6,440.8,1952.4,638.6,9826.3,1443.0,328.3,4447.3,1293.8,1159.8,2921.2,488.4,1429.9,3161.1,442.1,3736.8,4090.7,804.4,1588.9,2991.5
2020-02-01,713.7,9087.1,6137.1,2993.1,2783.3,507.8,773.7,690.0,4645.7,315.8,1698.6,468.3,862.0,17677.0,4217.7,2992.7,1968.9,1031.4,6086.2,3509.7,1992.5,4673.0,2087.4,1572.6,5609.4,12963.1,2820.6,2193.2,1700.8,3157.2,289.9,662.4,440.4,1954.6,638.0,9835.9,1444.2,329.5,4448.5,1294.6,1161.2,2925.2,487.7,1429.2,3163.7,443.1,3746.1,4087.7,805.3,1588.0,2996.8
2020-03-01,706.7,9018.6,6084.0,2977.3,2755.1,502.2,773.6,683.1,4621.3,312.8,1684.1,465.4,858.4,17491.9,4186.4,2978.7,1952.4,1026.5,6040.1,3492.3,1971.4,4652.1,2080.9,1569.1,5559.5,12910.1,2807.3,2183.6,1693.7,3141.8,288.5,655.8,438.4,1939.4,634.0,9723.6,1433.5,327.8,4417.0,1290.7,1155.3,2911.5,486.6,1422.0,3136.1,440.2,3714.3,4067.7,801.6,1581.3,2983.0
2020-04-01,610.5,7801.8,5326.7,2578.6,2387.1,399.1,695.1,572.2,4078.6,248.6,1407.5,400.3,758.9,14933.5,3491.4,2586.7,1689.8,933.3,4960.7,3096.8,1706.7,4067.2,1844.8,1429.9,4728.3,11517.3,2442.6,1892.5,1533.9,2782.7,262.5,509.7,386.8,1664.3,544.3,7853.1,1112.9,284.1,3390.4,1168.7,1012.5,2571.1,425.3,1270.4,2670.9,398.3,3063.5,3612.0,723.1,1412.7,2654.6
2020-05-01,622.1,8038.1,5337.3,2601.1,2411.7,413.8,719.1,589.9,4155.0,262.8,1439.5,406.5,757.9,15109.3,3506.3,2647.5,1708.1,944.2,5161.7,3088.0,1731.9,4198.4,1892.2,1475.1,4902.6,11757.5,2518.6,1959.5,1566.3,2841.3,262.7,508.3,395.7,1695.3,558.3,8017.6,1106.8,284.2,3523.1,1197.3,1047.1,2622.4,449.1,1299.3,2797.9,404.7,3111.7,3633.1,717.2,1425.7,2738.2
2020-06-01,657.9,8328.9,5445.1,2673.8,2468.9,435.9,739.6,610.4,4289.0,273.3,1495.8,426.9,777.0,15611.8,3568.5,2730.9,1764.9,960.9,5373.7,3168.4,1776.9,4310.7,1941.2,1500.9,5135.9,11995.0,2565.5,2029.9,1601.4,2932.2,264.7,525.1,398.7,1784.0,569.0,8257.7,1200.1,286.1,3859.3,1224.1,1083.5,2690.2,459.0,1323.3,2916.6,413.9,3190.3,3708.6,717.8,1467.1,2806.9
2020-07-01,654.2,8385.2,5565.3,2713.2,2530.3,447.4,749.8,620.9,4332.7,278.0,1530.4,434.3,779.9,15668.4,3694.3,2775.3,1795.8,973.6,5499.8,3211.1,1791.6,4339.5,1962.7,1521.5,5184.1,11998.8,2596.5,2035.1,1607.3,2955.0,266.9,527.9,404.2,1816.0,575.4,8361.6,1236.3,286.1,3962.8,1233.4,1091.9,2738.7,464.5,1342.2,2969.4,418.7,3269.3,3767.4,721.5,1487.1,2788.0
2020-08-01,661.8,8417.7,5642.2,2752.9,2551.6,457.7,757.7,634.7,4389.4,283.4,1555.9,440.2,779.5,15750.5,3770.8,2811.8,1814.7,983.5,5553.1,3244.6,1811.9,4386.9,1986.1,1535.6,5227.8,12097.0,2623.6,2073.4,1615.2,2985.3,270.4,528.5,407.9,1837.7,585.8,8576.4,1253.4,290.4,4039.5,1246.7,1107.9,2761.1,468.8,1358.5,2999.4,425.5,3334.2,3828.2,728.9,1495.8,2818.4
2020-09-01,665.0,8464.6,5666.9,2774.1,2573.8,463.0,760.0,644.0,4430.2,289.1,1576.5,444.0,787.7,15905.1,3861.4,2830.3,1822.6,988.7,5606.0,3261.7,1812.0,4404.8,1996.0,1544.7,5273.6,12173.7,2648.1,2086.6,1619.4,3005.1,272.3,513.1,409.5,1846.2,601.5,8778.8,1270.4,296.5,4083.0,1248.0,1112.8,2777.0,475.1,1354.4,3012.4,428.9,3380.0,3858.9,727.6,1505.7,2835.8
2020-10-01,669.5,8561.5,5696.8,2801.3,2592.7,469.3,767.6,647.9,4476.4,290.1,1586.7,446.0,794.4,16122.9,3886.0,2839.8,1832.5,991.7,5643.3,3267.3,1834.8,4437.0,2011.8,1563.5,5302.5,12253.7,2669.8,2100.7,1624.0,3044.0,272.4,531.4,411.2,1857.1,607.1,8840.2,1288.3,306.1,4114.8,1256.7,1121.6,2790.2,478.5,1357.8,3032.9,433.1,3411.7,3875.4,725.5,1514.5,2865.0
2020-11-01,670.9,8599.8,5665.6,2801.6,2594.4,470.2,770.6,649.9,4493.2,289.1,1586.4,446.6,792.9,16185.8,3894.0,2839.5,1836.5,993.9,5643.3,3275.7,1845.8,4459.7,2016.7,1567.4,5310.6,12302.0,2669.6,2111.8,1627.4,3056.6,273.4,543.3,407.9,1857.8,610.3,8853.8,1293.5,308.7,4117.0,1261.3,1126.8,2798.1,479.2,1357.7,3031.2,432.3,3424.7,3880.8,724.1,1512.5,2880.5
2020-12-01,672.0,8633.2,5655.6,2755.9,2597.7,463.5,775.5,643.8,4517.6,285.5,1582.4,445.7,782.9,16104.7,3899.3,2846.7,1816.4,995.9,5603.7,3259.5,1850.2,4486.4,2022.5,1572.4,5314.4,12352.7,2647.9,2121.0,1630.0,3074.8,275.1,551.4,408.9,1853.2,609.6,8822.2,1294.3,308.0,4049.2,1256.5,1126.9,2801.8,480.4,1361.2,3037.2,432.4,3428.5,3890.3,722.4,1519.0,2889.7
2021-01-01,669.5,8676.0,5684.0,2799.4,2606.5,467.9,778.7,650.8,4519.6,286.2,1585.2,445.9,785.7,16019.0,3921.9,2856.7,1816.1,997.7,5639.7,3257.9,1848.6,4492.2,2024.3,1579.2,5330.3,12392.4,2671.0,2122.4,1631.0,3062.4,273.4,554.6,411.4,1875.4,612.1,8821.3,1299.0,308.2,4082.4,1265.9,1125.7,2805.4,482.0,1365.7,3047.6,433.8,3443.3,3901.2,721.0,1522.2,2897.7
2021-02-01,672.3,8712.7,5716.4,2812.4,2607.1,470.4,782.5,650.9,4533.7,287.6,1589.2,445.5,791.3,16225.0,3933.8,2853.2,1826.4,995.8,5656.3,3279.8,1848.6,4504.2,2026.5,1586.0,5331.1,12352.8,2695.3,2126.6,1618.7,3065.6,274.8,557.0,411.1,1871.9,615.7,8850.4,1309.6,308.0,4136.3,1261.8,1121.4,2798.0,482.5,1358.9,3040.9,433.6,3457.5,3897.1,720.8,1520.5,2908.6
2021-03-01,677.1,8758.2,5751.9,2833.9,2622.4,473.9,787.0,654.5,4557.2,289.2,1598.1,447.8,799.4,16350.9,3952.7,2867.0,1850.4,1001.1,5699.3,3308.7,1862.5,4525.3,2032.6,1592.8,5348.9,12492.1,2709.8,2132.7,1639.4,3079.4,276.1,564.7,413.1,1887.1,619.0,8914.5,1322.3,309.4,4157.1,1274.2,1128.6,2822.8,486.8,1372.1,3054.6,435.5,3477.3,3911.3,722.5,1528.0,2927.8
2021-04-01,676.8,8766.7,5767.1,2841.0,2628.3,475.5,791.5,657.3,4570.3,293.1,1599.2,449.6,804.0,16508.9,3976.0,2877.1,1862.5,1002.6,5701.0,3330.4,1867.5,4530.7,2032.5,1599.6,5340.6,12538.3,2717.3,2134.6,1638.6,3067.1,276.9,578.0,415.6,1887.8,620.9,8949.6,1339.4,310.2,4138.6,1275.4,1127.1,2823.2,488.3,1372.2,3052.7,438.0,3495.1,3915.4,724.9,1532.0,2930.0
2021-05-01,678.3,8825.5,5766.3,2844.8,2634.8,478.0,793.1,660.4,4590.6,294.5,1605.8,449.2,808.6,16618.3,3988.3,2885.1,1864.2,1004.3,5720.9,3343.5,1875.1,4557.0,2037.2,1604.4,5349.8,12598.2,2732.0,2141.2,1642.4,3082.1,278.0,584.3,415.0,1896.0,621.1,8980.1,1356.1,306.2,4153.0,1275.9,1131.2,2825.3,489.9,1376.6,3062.4,439.5,3504.5,3927.4,726.6,1533.5,2944.2
2021-06-01,678.7,8876.7,5779.9,2846.6,2637.5,479.5,795.4,660.6,4601.2,295.0,1610.8,450.4,811.8,16675.2,4005.2,2888.1,1869.0,1006.3,5740.9,3355.6,1880.1,4581.0,2043.6,1611.6,5365.9,12669.0,2746.0,2144.2,1647.9,3099.8,278.7,591.0,416.0,1898.0,620.7,9007.7,1371.2,306.8,4175.0,1279.4,1131.5,2837.5,491.8,1380.3,3076.6,440.5,3514.7,3932.3,731.6,1537.3,2966.6
2021-07-01,683.8,8977.9,5818.8,2867.1,2658.6,481.9,800.9,666.5,4634.2,298.1,1627.5,454.7,823.1,16864.6,4036.3,2905.6,1897.2,1010.7,5779.9,3381.9,1892.7,4633.3,2054.1,1623.1,5402.3,12766.2,2764.7,2156.6,1653.3,3125.6,279.0,600.7,418.9,1905.8,623.6,9051.0,1390.7,309.3,4197.7,1283.8,1141.1,2858.4,492.7,1389.5,3102.6,442.5,3552.3,3967.7,736.0,1545.2,2983.1
2021-08-01,685.3,8995.9,5829.5,2870.0,2667.0,481.1,803.2,668.0,4628.1,297.7,1625.3,454.9,824.3,16954.9,4045.9,2903.6,1897.3,1011.6,5794.8,3398.0,1895.5,4631.5,2055.2,1623.9,5411.5,12802.3,2768.1,2162.2,1654.0,3134.8,279.2,599.7,419.2,1913.8,624.1,9086.6,1401.6,309.3,4219.2,1286.6,1141.2,2857.8,493.8,1389.7,3097.7,442.7,3563.0,3976.6,739.2,1547.8,2989.5
2021-09-01,683.0,9031.3,5846.8,2855.2,2664.8,483.8,800.8,666.4,4628.0,296.9,1626.2,454.0,824.2,16959.8,4067.4,2903.7,1896.0,1008.0,5791.7,3412.3,1850.8,4639.0,2055.1,1621.4,5398.6,12851.9,2779.1,2164.0,1655.3,3131.8,279.1,598.9,419.5,1907.8,624.0,9151.1,1403.1,311.1,4228.8,1283.3,1143.3,2851.9,495.3,1376.9,3086.7,443.4,3560.5,3971.1,744.3,1544.2,2999.3
2021-10-01,688.3,9145.5,5898.9,2887.1,2684.4,486.6,806.2,673.4,4679.5,299.4,1640.2,458.2,833.2,17212.4,4120.4,2916.9,1906.6,1013.6,5844.0,3443.6,1898.8,4680.2,2070.8,1634.1,5446.5,13001.5,2798.9,2182.1,1668.8,3149.5,280.3,602.5,420.6,1928.2,627.4,9268.7,1424.5,313.7,4281.8,1297.6,1151.9,2873.9,499.0,1389.8,3118.7,444.0,3594.5,3994.7,752.7,1551.0,3021.7
2021-11-01,690.7,9185.4,5919.8,2894.2,2693.1,488.3,809.6,674.3,4697.1,299.3,1643.3,460.9,835.3,17275.9,4139.8,2919.5,1911.6,1016.0,5867.0,3455.3,1905.0,4695.1,2077.1,1638.5,5462.5,13050.8,2809.5,2188.7,1670.5,3156.9,281.6,604.3,421.2,1933.0,628.1,9311.1,1433.7,316.0,4298.6,1300.5,1154.2,2883.2,500.5,1392.9,3132.4,445.2,3602.1,4002.1,754.4,1549.0,3028.8
2021-12-01,693.5,9216.1,5954.0,2903.8,2704.6,489.2,813.2,673.8,4717.4,300.0,1648.9,463.4,836.2,17340.8,4161.0,2929.7,1916.8,1019.9,5891.3,3464.3,1913.6,4710.7,2083.0,1644.0,5471.8,13128.9,2820.3,2197.1,1675.2,3171.0,281.9,606.4,423.1,1939.4,628.0,9362.6,1442.3,317.0,4309.6,1303.4,1155.6,2890.4,502.6,1394.6,3142.2,446.7,3620.1,4016.6,756.8,1556.4,3046.6
2022-01-01,692.4,9218.3,5952.1,2894.4,2690.5,487.6,816.7,675.8,4701.6,300.3,1647.5,462.8,834.5,17382.0,4161.4,2931.6,1915.8,1018.1,5892.0,3458.3,1908.7,4718.4,2082.9,1650.4,5476.3,13134.3,2825.5,2195.1,1678.1,3188.5,281.9,605.3,422.4,1936.9,629.0,9348.0,1443.7,317.2,4305.3,1305.2,1155.3,2887.6,501.4,1399.6,3149.7,447.4,3626.9,4002.9,754.7,1555.6,3050.5
2022-02-01,697.0,9278.9,5968.8,2909.2,2711.2,491.7,820.3,680.3,4749.3,301.4,1659.1,466.2,839.4,17508.7,4201.6,2945.7,1926.1,1022.1,5929.8,3485.8,1914.8,4744.1,2092.9,1660.0,5495.4,13216.0,2840.3,2220.8,1682.0,3213.7,282.7,608.4,423.3,1946.5,632.5,9412.9,1462.7,316.7,4324.9,1314.5,1162.0,2904.5,505.2,1405.9,3158.3,449.4,3644.3,4030.9,756.1,1566.1,3072.8
